record_id,accident_year,age_of_casualty,speed_limit,hour,sex_of_casualty,casualty_severity,road_type,junction_detail,light_conditions,road_surface_conditions
20170100164441,2017,32,30.0,8,2,1,6,3,1,1
20170100164571,2017,52,30.0,8,1,3,6,3,1,1
20170100164601,2017,69,20.0,15,1,3,6,6,1,1
20170100164691,2017,34,30.0,6,1,3,6,6,4,2
20170100165091,2017,80,20.0,16,1,3,6,0,4,1
20170100165121,2017,37,20.0,18,1,3,2,6,4,1
20170100165251,2017,25,30.0,14,1,3,6,3,1,2
20170100165271,2017,41,20.0,22,1,3,1,2,4,2
20170100165351,2017,26,30.0,18,1,3,6,3,4,1
20170100165431,2017,55,30.0,6,1,3,6,99,4,2
20170100165451,2017,51,20.0,6,1,3,1,1,4,2
20170100165511,2017,45,30.0,9,1,3,6,3,1,1
20170100165821,2017,32,30.0,8,2,2,6,3,1,2
20170100165851,2017,50,30.0,17,1,3,9,6,4,9
20170100165901,2017,33,30.0,7,2,3,6,5,1,2
20170100165971,2017,27,30.0,20,2,3,6,0,4,2
20170100166051,2017,29,30.0,8,1,3,6,0,1,1
20170100166091,2017,29,30.0,9,1,2,3,0,1,1
20170100166301,2017,32,20.0,7,1,2,6,0,1,2
20170100166671,2017,34,30.0,17,2,3,1,1,4,1
20170100166711,2017,38,30.0,9,1,3,6,3,1,1
20170100166911,2017,33,30.0,17,2,3,2,0,4,1
20170100167001,2017,33,20.0,19,1,3,6,0,4,1
20170100167071,2017,27,20.0,18,1,3,6,3,4,1
20170100167281,2017,77,30.0,15,1,2,3,1,1,1
20170100167651,2017,15,20.0,8,1,3,6,0,1,1
20170100167771,2017,44,30.0,9,2,3,6,6,1,1
20170100167791,2017,25,20.0,8,2,2,6,3,1,1
20170100168141,2017,64,30.0,18,2,3,6,6,4,2
20170100168311,2017,53,30.0,7,2,2,6,6,7,1
20170100168401,2017,28,20.0,8,2,3,6,3,1,1
20170100168402,2017,44,20.0,8,1,3,6,3,1,1
20170100169171,2017,48,30.0,9,1,3,2,6,1,1
20170100169531,2017,21,30.0,16,1,3,6,6,1,1
20170100169671,2017,12,30.0,19,1,2,6,3,4,2
20170100169761,2017,59,30.0,18,1,3,2,0,1,1
20170100169941,2017,57,30.0,12,2,3,9,6,1,9
20170100170091,2017,27,30.0,9,1,3,6,3,1,1
20170100170321,2017,55,30.0,20,1,3,9,0,6,9
20170100170421,2017,21,30.0,19,1,2,9,3,4,2
20170100170561,2017,46,20.0,7,1,3,6,3,1,1
20170100170651,2017,24,30.0,7,2,3,6,3,1,2
20170100170811,2017,46,20.0,8,1,3,6,3,1,1
20170100171121,2017,31,20.0,23,1,3,6,0,4,1
20170100171211,2017,45,20.0,7,2,3,2,6,4,2
20170100171471,2017,24,30.0,8,1,3,6,3,1,1
20170100171491,2017,29,30.0,9,2,3,1,1,1,1
20170100171661,2017,38,30.0,20,1,2,6,7,4,1
20170100171751,2017,30,30.0,17,1,3,9,3,4,1
20170100171911,2017,24,30.0,19,1,2,3,6,4,1
20170100172001,2017,43,30.0,19,1,3,3,7,4,1
20170100172021,2017,50,30.0,14,1,3,6,7,1,1
20170100172511,2017,32,30.0,13,1,1,6,3,1,2
20170100172711,2017,39,30.0,16,1,3,3,9,1,2
20170100172831,2017,32,30.0,20,1,3,6,8,4,2
20170100173031,2017,29,30.0,19,1,3,3,3,4,2
20170100173191,2017,24,30.0,22,2,3,6,0,4,2
20170100173321,2017,36,20.0,8,1,3,9,6,1,9
20170100173471,2017,40,30.0,15,1,3,6,0,1,2
20170100173481,2017,26,30.0,18,2,3,6,3,7,1
20170100173541,2017,57,30.0,20,1,3,6,3,7,1
20170100173811,2017,20,20.0,16,1,3,9,99,1,1
20170100174081,2017,15,30.0,7,1,3,6,8,4,2
20170100174491,2017,32,30.0,20,1,3,9,0,4,9
20170100174521,2017,40,30.0,12,1,3,6,9,1,2
20170100174801,2017,47,30.0,20,2,2,6,3,4,1
20170100175361,2017,26,20.0,16,1,3,6,6,1,1
20170100175521,2017,35,30.0,2,1,3,6,3,4,2
20170100177711,2017,46,20.0,15,2,3,6,3,1,1
20170100177861,2017,24,30.0,20,1,3,6,3,4,2
20170100177892,2017,31,20.0,12,2,2,6,3,1,2
20170100177921,2017,38,30.0,19,1,3,6,6,4,1
20170100177961,2017,39,30.0,8,1,3,6,3,1,2
20170100179161,2017,25,30.0,17,1,3,3,3,1,2
20170100179201,2017,37,30.0,18,2,3,3,0,4,2
20170100179521,2017,45,30.0,6,1,3,6,3,1,2
20170100179721,2017,44,30.0,6,1,3,6,6,1,1
20170100179821,2017,18,30.0,18,1,3,6,7,7,1
20170100179931,2017,35,20.0,8,2,3,6,3,1,1
20170100180541,2017,30,20.0,11,1,3,6,0,1,1
20170100180701,2017,58,40.0,12,1,3,3,6,1,1
20170100180961,2017,23,30.0,14,1,2,6,3,1,1
20170100181061,2017,50,30.0,17,1,3,6,3,4,2
20170100181062,2017,39,30.0,17,1,3,6,3,4,2
20170100181381,2017,24,30.0,20,1,3,6,3,4,1
20170100181401,2017,19,30.0,20,2,3,6,6,4,1
20170100181701,2017,57,30.0,7,1,3,1,1,4,2
20170100182761,2017,55,30.0,10,2,3,6,3,1,1
20170100183131,2017,23,20.0,9,2,3,9,99,1,2
20170100183191,2017,23,30.0,13,1,3,7,6,1,1
20170100183221,2017,44,30.0,10,1,2,6,3,1,1
20170100183531,2017,45,20.0,15,1,3,6,6,1,1
20170100183661,2017,22,30.0,17,1,3,3,7,4,1
20170100183701,2017,26,20.0,18,1,3,6,3,4,1
20170100183721,2017,48,20.0,18,2,3,6,3,4,1
20170100183761,2017,46,40.0,15,1,3,3,3,1,1
20170100183771,2017,52,30.0,17,1,3,6,3,4,1
20170100183831,2017,52,30.0,18,2,3,6,3,4,1
20170100184101,2017,41,30.0,16,1,3,2,3,1,1
20170100184271,2017,27,30.0,10,1,2,6,3,1,2
20170100184821,2017,38,20.0,0,1,3,6,3,4,1
20170100184851,2017,40,30.0,9,1,3,6,3,1,2
20170100185021,2017,46,30.0,15,1,3,6,3,1,1
20170100185341,2017,25,30.0,10,1,2,3,3,1,2
20170100185351,2017,40,30.0,16,1,3,6,3,1,2
20170100185641,2017,43,30.0,7,1,3,6,99,1,1
20170100185781,2017,44,40.0,10,2,2,6,3,1,2
20170100185801,2017,14,30.0,19,1,3,6,3,4,1
20170100186181,2017,38,30.0,7,1,3,6,3,1,1
20170100186361,2017,38,30.0,14,1,3,3,6,1,2
20170100186391,2017,27,20.0,18,1,2,2,6,1,1
20170100186811,2017,52,30.0,12,1,3,6,3,1,1
20170100186881,2017,34,30.0,6,1,3,1,1,4,2
20170100187341,2017,38,30.0,14,1,3,1,1,1,9
20170100187451,2017,32,30.0,1,2,3,9,3,4,9
20170100187811,2017,28,20.0,8,2,3,2,3,1,1
20170100188131,2017,33,30.0,11,1,2,6,6,1,1
20170100188271,2017,26,30.0,23,2,3,6,0,5,2
20170100188361,2017,27,50.0,21,1,3,3,1,4,2
20170100188371,2017,42,30.0,9,2,3,9,3,1,1
20170100188991,2017,45,20.0,18,2,3,6,0,4,1
20170100189021,2017,15,30.0,20,1,3,6,3,4,2
20170100189191,2017,30,30.0,16,1,3,1,1,1,2
20170100189221,2017,56,30.0,12,2,3,6,99,1,2
20170100189371,2017,24,30.0,20,1,2,6,6,4,1
20170100189821,2017,45,30.0,6,1,3,6,3,4,1
20170100190421,2017,37,30.0,18,1,3,9,3,4,9
20170100190491,2017,44,30.0,10,1,3,6,3,1,1
20170100190521,2017,42,20.0,13,1,3,6,3,1,1
20170100190681,2017,33,30.0,17,1,3,6,3,4,1
20170100190811,2017,40,30.0,15,2,3,7,9,1,2
20170100190881,2017,32,30.0,17,1,3,2,6,7,1
20170100191281,2017,37,30.0,8,2,3,2,3,1,1
20170100191391,2017,78,30.0,10,1,3,6,3,1,1
20170100191531,2017,61,30.0,18,1,3,1,1,4,1
20170100191581,2017,50,20.0,20,1,3,6,3,4,1
20170100191791,2017,18,20.0,3,1,3,2,3,4,1
20170100191802,2017,36,30.0,5,1,3,3,3,4,1
20170100193601,2017,30,30.0,13,1,3,3,3,1,1
20170100193661,2017,40,30.0,16,1,3,3,3,1,1
20170100193681,2017,17,20.0,14,1,2,6,3,1,1
20170100193981,2017,25,30.0,18,1,3,2,3,4,1
20170100194221,2017,38,30.0,11,1,3,6,3,1,1
20170100194671,2017,43,20.0,11,1,3,6,6,1,1
20170100194681,2017,75,20.0,14,1,2,6,3,1,1
20170100195281,2017,33,30.0,8,2,3,6,0,1,1
20170100195871,2017,53,20.0,9,1,3,6,6,1,1
20170100195941,2017,43,30.0,8,1,3,2,7,1,1
20170100195951,2017,-1,30.0,16,1,3,2,3,1,1
20170100196231,2017,33,30.0,8,2,3,6,0,1,1
20170100196481,2017,69,30.0,11,2,3,6,1,1,1
20170100196541,2017,60,40.0,11,1,3,3,5,1,1
20170100196711,2017,29,30.0,8,1,3,6,3,1,1
20170100197181,2017,30,30.0,15,1,3,6,0,1,1
20170100197281,2017,25,30.0,18,2,3,7,8,4,1
20170100197301,2017,31,30.0,20,1,3,2,6,4,1
20170100197431,2017,25,30.0,14,2,3,1,2,1,1
20170100197671,2017,50,30.0,18,1,3,6,6,4,1
20170100197771,2017,28,30.0,12,1,3,6,6,1,1
20170100197992,2017,43,30.0,7,1,3,6,6,1,2
20170100198001,2017,30,30.0,7,1,3,6,7,1,1
20170100198131,2017,24,30.0,7,1,3,6,3,1,2
20170100198341,2017,69,20.0,8,1,3,6,3,1,2
20170100198471,2017,42,30.0,16,2,3,6,6,5,1
20170100198481,2017,54,20.0,7,1,3,6,3,1,1
20170100199571,2017,39,20.0,9,1,3,6,7,1,1
20170100199801,2017,52,20.0,11,1,3,1,1,1,9
20170100199941,2017,29,30.0,8,1,3,3,3,1,2
20170100200301,2017,34,30.0,16,2,3,6,6,1,1
20170100200321,2017,32,20.0,18,1,3,6,3,4,1
20170100200381,2017,16,40.0,8,1,3,3,9,1,1
20170100201201,2017,51,30.0,14,1,3,3,3,1,9
20170100201271,2017,-1,30.0,15,1,3,2,6,1,1
20170100201491,2017,48,30.0,13,1,3,6,3,1,1
20170100202181,2017,-1,30.0,14,1,3,6,7,1,1
20170100202831,2017,35,30.0,19,2,3,3,6,4,2
20170100202941,2017,47,30.0,18,2,2,6,3,1,1
20170100203061,2017,26,30.0,18,1,2,6,3,4,1
20170100203101,2017,33,20.0,23,1,2,6,6,4,1
20170100203151,2017,46,30.0,9,1,3,3,0,1,1
20170100203301,2017,40,30.0,17,1,3,6,3,4,1
20170100203561,2017,31,30.0,6,1,3,6,6,1,1
20170100203601,2017,32,20.0,20,1,3,2,6,4,2
20170100204241,2017,39,20.0,7,2,3,6,6,1,1
20170100204301,2017,45,30.0,19,1,3,6,3,4,1
20170100204421,2017,44,30.0,9,1,3,9,99,1,9
20170100204511,2017,38,30.0,18,1,3,3,3,4,9
20170100204671,2017,24,30.0,18,2,3,6,3,5,1
20170100204821,2017,26,30.0,17,2,3,6,3,1,1
20170100204822,2017,4,30.0,17,1,3,6,3,1,1
20170100204911,2017,37,30.0,11,1,3,6,9,1,1
20170100205491,2017,24,30.0,20,1,3,1,1,4,1
20170100205501,2017,46,30.0,20,1,3,2,3,4,1
20170100205621,2017,29,30.0,22,2,3,3,0,4,2
20170100206121,2017,26,30.0,6,1,3,9,3,4,9
20170100206471,2017,40,20.0,8,1,3,6,0,1,1
20170100206861,2017,16,20.0,7,1,3,6,3,1,1
20170100206991,2017,41,20.0,9,1,3,1,2,1,1
20170100207401,2017,34,20.0,11,1,3,6,3,1,1
20170100207691,2017,46,30.0,12,2,3,6,3,1,1
20170100207711,2017,26,50.0,9,2,3,6,99,1,1
20170100207881,2017,46,30.0,14,1,3,3,9,1,1
20170100208111,2017,22,30.0,16,1,3,6,3,1,1
20170100208141,2017,27,20.0,20,2,3,2,6,4,1
20170100208241,2017,36,30.0,20,1,2,3,6,4,2
20170100208361,2017,47,30.0,15,1,3,6,9,1,1
20170100208641,2017,35,20.0,4,2,2,6,6,4,1
20170100208971,2017,48,30.0,16,1,3,6,3,1,9
20170100210451,2017,24,30.0,22,2,3,6,0,4,9
20170100212471,2017,28,20.0,13,1,2,6,3,1,1
20170100212681,2017,31,30.0,20,2,3,6,6,4,1
20170100212791,2017,28,20.0,7,1,3,6,9,1,2
20170100213121,2017,14,30.0,8,2,3,6,3,1,2
20170100213141,2017,47,30.0,8,2,3,6,6,1,1
20170100214291,2017,45,20.0,9,1,2,6,6,1,2
20170100214851,2017,38,30.0,18,1,2,6,0,4,2
20170100214871,2017,12,30.0,17,1,3,6,3,1,2
20170100214941,2017,17,30.0,19,1,3,6,6,4,2
20170100215481,2017,25,30.0,17,2,2,6,3,4,2
20170100215631,2017,43,30.0,19,1,3,6,3,4,2
20170100215681,2017,35,30.0,7,1,3,6,0,1,2
20170100215941,2017,34,20.0,9,2,3,6,3,1,1
20170100216021,2017,24,30.0,10,2,3,6,99,1,9
20170100216321,2017,60,30.0,18,1,3,7,3,5,1
20170100216611,2017,40,30.0,7,1,3,6,3,1,1
20170100216781,2017,27,20.0,8,1,3,6,3,1,2
20170100216971,2017,29,30.0,11,1,3,6,99,1,1
20170100217351,2017,9,20.0,9,2,3,6,3,1,2
20170100217831,2017,28,30.0,18,2,2,6,3,4,2
20170100217851,2017,18,50.0,15,1,3,3,6,1,2
20170100217921,2017,39,30.0,15,2,3,6,3,1,1
20170100217941,2017,22,30.0,18,2,3,6,3,4,1
20170100218171,2017,46,30.0,20,1,3,6,6,4,2
20170100219201,2017,36,30.0,7,1,3,3,3,4,1
20170100219651,2017,33,30.0,16,1,3,6,0,1,9
20170100220801,2017,50,30.0,12,1,2,6,3,1,1
20170100220941,2017,11,20.0,16,1,3,6,6,5,2
20170100221021,2017,12,30.0,14,1,3,6,3,1,2
20170100221031,2017,35,30.0,18,1,3,2,6,4,1
20170100221201,2017,28,20.0,18,2,3,2,6,4,2
20170100222391,2017,53,30.0,11,1,3,6,0,1,1
20170100223091,2017,-1,30.0,20,1,3,6,0,4,1
20170100223431,2017,54,30.0,9,1,3,6,6,1,1
20170100224051,2017,28,20.0,16,1,3,6,3,1,1
20170100224231,2017,57,40.0,20,1,2,3,6,4,1
20170100224251,2017,22,30.0,18,2,3,9,99,1,9
20170100224291,2017,34,30.0,19,1,3,6,3,7,1
20170100224321,2017,28,30.0,18,1,3,6,3,4,1
20170100224341,2017,26,30.0,19,1,3,6,9,4,2
20170100224441,2017,21,20.0,3,1,3,2,3,4,1
20170100224731,2017,52,30.0,7,1,2,6,6,1,2
20170100225451,2017,26,30.0,21,1,3,6,3,4,2
20170100225521,2017,33,30.0,18,1,3,6,1,4,1
20170100225651,2017,42,30.0,18,1,3,6,6,4,2
20170100225731,2017,28,30.0,8,1,3,2,0,1,9
20170100225781,2017,52,20.0,17,2,3,6,5,1,1
20170100225851,2017,38,20.0,9,2,3,7,9,1,2
20170100225891,2017,24,20.0,8,1,2,6,6,1,1
20170100226011,2017,17,30.0,9,1,3,6,0,1,2
20170100226201,2017,28,30.0,19,1,3,9,0,4,1
20170100226301,2017,29,30.0,18,1,3,6,3,4,1
20170100226311,2017,72,30.0,8,2,2,6,3,1,1
20170100226351,2017,28,30.0,18,1,2,6,3,4,1
20170100226531,2017,23,20.0,15,2,3,3,9,1,1
20170100226581,2017,48,30.0,18,1,3,6,8,4,1
20170100226701,2017,31,30.0,20,1,2,6,3,4,1
20170100227241,2017,55,20.0,13,1,3,6,3,1,1
20170100228451,2017,30,30.0,20,1,3,6,3,4,2
20170100228611,2017,24,30.0,11,2,3,3,3,1,1
20170100228831,2017,28,30.0,14,1,3,6,3,1,1
20170100228901,2017,34,30.0,19,2,2,6,6,6,1
20170100229051,2017,41,20.0,19,1,3,6,0,4,1
20170100230151,2017,70,30.0,10,1,3,6,3,1,2
20170100230161,2017,49,20.0,19,1,3,6,0,4,1
20170100230661,2017,25,30.0,19,1,3,6,6,4,2
20170100230741,2017,30,30.0,17,1,3,6,3,1,1
20170100230871,2017,26,20.0,20,1,3,6,3,4,2
20170100231011,2017,22,20.0,9,1,3,2,3,1,1
20170100231151,2017,53,30.0,12,1,2,6,3,1,1
20170100231152,2017,40,30.0,12,1,3,6,3,1,1
20170100231211,2017,62,30.0,11,1,3,2,3,1,9
20170100231331,2017,43,30.0,20,2,3,3,3,4,2
20170100231391,2017,43,20.0,9,1,3,6,3,1,1
20170100231481,2017,48,30.0,18,1,2,6,0,4,1
20170100231581,2017,27,20.0,9,2,2,2,3,1,1
20170100231582,2017,42,20.0,9,1,3,2,3,1,1
20170100231621,2017,34,20.0,15,1,3,9,0,1,1
20170100231721,2017,26,20.0,18,1,3,6,3,4,2
20170100231802,2017,27,30.0,9,1,3,6,3,1,1
20170100231871,2017,12,30.0,16,1,3,6,0,1,1
20170100231921,2017,22,30.0,15,1,3,6,3,1,9
20170100232841,2017,27,20.0,18,2,3,6,0,4,1
20170100232861,2017,54,30.0,18,1,3,6,3,4,2
20170100232901,2017,53,30.0,18,2,3,1,1,4,1
20170100232911,2017,36,20.0,16,1,3,6,3,1,1
20170100233001,2017,24,30.0,20,2,2,6,3,4,2
20170100233131,2017,44,30.0,7,1,3,6,3,1,2
20170100233291,2017,30,30.0,12,1,2,6,3,1,1
20170100233491,2017,32,30.0,8,1,3,6,3,1,2
20170100233701,2017,24,30.0,7,1,2,6,3,1,1
20170100233991,2017,31,30.0,18,1,3,6,3,4,1
20170100234061,2017,27,30.0,14,1,3,9,0,1,9
20170100234191,2017,18,30.0,8,1,3,6,3,1,2
20170100234371,2017,23,30.0,22,2,2,6,3,4,1
20170100234671,2017,55,30.0,6,1,3,2,3,4,1
20170100234701,2017,22,30.0,12,1,3,6,3,1,1
20170100234811,2017,27,20.0,9,1,3,6,3,1,1
20170100235441,2017,25,20.0,18,1,3,6,0,4,1
20170100235511,2017,32,30.0,20,1,3,6,0,7,9
20170100235701,2017,18,20.0,18,1,3,6,3,4,1
20170100235731,2017,36,20.0,18,2,2,6,3,4,1
20170100235741,2017,24,30.0,17,2,3,6,3,4,1
20170100235771,2017,47,30.0,16,1,2,6,3,1,1
20170100235841,2017,66,20.0,22,1,3,6,3,4,1
20170100236051,2017,26,30.0,7,2,3,9,99,1,9
20170100236661,2017,35,20.0,19,1,3,6,3,4,1
20170100237201,2017,47,30.0,17,2,3,6,0,4,2
20170100237321,2017,40,20.0,8,1,3,6,3,1,1
20170100237391,2017,-1,20.0,12,2,3,6,0,1,9
20170100237641,2017,49,30.0,7,1,3,6,3,1,1
20170100237681,2017,30,30.0,8,2,3,6,6,1,1
20170100237831,2017,36,30.0,16,1,3,6,3,1,1
20170100237941,2017,36,20.0,19,1,3,9,3,4,9
20170100238301,2017,27,30.0,23,1,3,2,3,4,1
20170100238311,2017,49,30.0,17,1,3,2,3,1,1
20170100238321,2017,28,30.0,18,1,3,9,99,4,1
20170100238331,2017,59,30.0,5,1,3,6,3,1,1
20170100238381,2017,31,20.0,9,1,3,9,3,4,9
20170100238531,2017,45,30.0,7,1,3,9,3,1,9
20170100238681,2017,48,30.0,7,2,3,3,3,1,1
20170100238721,2017,24,20.0,22,1,3,6,6,4,1
20170100238891,2017,36,30.0,17,1,3,6,0,1,2
20170100239061,2017,27,30.0,15,2,3,9,3,7,9
20170100239091,2017,37,30.0,12,1,2,1,1,1,1
20170100239141,2017,49,30.0,8,1,3,6,0,1,1
20170100239731,2017,55,20.0,11,2,2,3,3,1,1
20170100240241,2017,56,30.0,18,2,3,6,0,4,1
20170100240571,2017,67,30.0,14,1,3,6,6,1,1
20170100240601,2017,49,20.0,16,1,3,6,6,1,1
20170100240711,2017,10,30.0,17,1,2,1,2,4,1
20170100240791,2017,39,30.0,17,2,3,6,3,1,1
20170100240841,2017,28,20.0,21,1,3,6,3,4,1
20170100240911,2017,32,30.0,23,1,2,6,3,4,1
20170100241021,2017,28,30.0,6,1,3,6,3,1,1
20170100241151,2017,22,30.0,12,1,3,6,3,1,1
20170100241241,2017,36,30.0,7,1,3,6,3,1,2
20170100241301,2017,30,30.0,20,1,3,6,6,4,2
20170100241611,2017,27,30.0,7,1,3,6,6,1,1
20170100241651,2017,41,30.0,17,1,3,6,99,4,2
20170100241941,2017,39,30.0,17,1,3,6,3,1,1
20170100242101,2017,18,30.0,19,1,2,6,3,4,1
20170100242421,2017,30,30.0,16,1,3,1,1,5,2
20170100242431,2017,31,30.0,10,1,3,6,3,1,2
20170100242511,2017,38,30.0,8,1,2,6,3,1,1
20170100242751,2017,36,30.0,7,1,3,6,3,1,1
20170100242811,2017,51,30.0,14,1,3,6,3,1,1
20170100242981,2017,54,30.0,20,1,3,3,6,4,1
20170100243042,2017,23,30.0,20,1,3,6,1,4,1
20170100243201,2017,25,20.0,15,1,2,6,3,1,1
20170100245381,2017,44,20.0,17,1,2,3,3,1,1
20170100245411,2017,38,20.0,17,2,3,3,3,1,1
20170100245521,2017,12,30.0,20,1,3,6,0,4,1
20170100245531,2017,20,30.0,20,1,3,6,3,4,1
20170100245541,2017,30,30.0,11,1,3,6,6,4,1
20170100245641,2017,18,20.0,19,1,2,6,1,4,1
20170100246441,2017,34,20.0,10,1,3,7,3,1,1
20170100246601,2017,44,30.0,18,1,3,6,3,7,1
20170100246671,2017,61,20.0,18,1,3,6,6,4,1
20170100247331,2017,26,20.0,16,1,3,9,99,4,9
20170100247341,2017,26,30.0,10,2,3,6,3,1,1
20170100247651,2017,23,30.0,8,1,3,2,3,1,9
20170100247931,2017,39,30.0,8,2,3,6,0,1,1
20170100247981,2017,17,30.0,10,1,2,6,3,1,1
20170100248301,2017,55,40.0,10,1,3,1,1,1,1
20170100248351,2017,29,30.0,8,2,3,6,0,1,9
20170100248481,2017,42,30.0,13,1,3,2,3,1,1
20170100248571,2017,45,20.0,14,1,3,6,3,1,1
20170100248581,2017,44,30.0,13,1,3,2,9,1,1
20170100248911,2017,35,30.0,19,2,3,6,3,4,1
20170100248921,2017,45,20.0,18,1,3,6,9,4,1
20170100249101,2017,29,30.0,5,1,3,2,3,1,1
20170100249881,2017,27,30.0,18,1,2,6,3,4,1
20170100250071,2017,41,30.0,13,2,3,6,0,1,1
20170100250301,2017,32,30.0,7,1,3,6,0,1,9
20170100250311,2017,21,30.0,1,2,3,6,6,1,1
20170100250551,2017,55,30.0,9,2,3,6,6,1,1
20170100250571,2017,43,30.0,19,1,3,6,99,4,1
20170100250651,2017,30,30.0,8,1,3,6,8,1,1
20170100250681,2017,31,20.0,8,1,3,7,3,1,1
20170100250701,2017,15,30.0,7,1,3,6,6,1,1
20170100250831,2017,34,30.0,9,2,2,6,3,1,1
20170100250961,2017,57,30.0,8,2,3,6,3,1,1
20170100251041,2017,34,30.0,10,1,3,6,3,1,1
20170100251201,2017,28,30.0,7,1,3,3,6,1,1
20170100251211,2017,33,30.0,16,1,3,6,0,1,1
20170100251311,2017,37,30.0,5,1,2,6,3,1,1
20170100251371,2017,31,30.0,15,1,2,6,3,1,1
20170100251631,2017,48,30.0,14,1,2,6,3,1,1
20170100251691,2017,30,30.0,14,2,3,9,9,1,1
20170100251821,2017,37,30.0,16,1,3,7,0,1,1
20170100251871,2017,31,30.0,18,1,3,6,6,4,1
20170100251981,2017,32,30.0,17,2,3,6,7,1,1
20170100252101,2017,38,30.0,19,2,3,1,1,4,1
20170100252181,2017,55,30.0,8,1,2,6,3,1,1
20170100252231,2017,67,30.0,22,1,3,6,1,4,1
20170100252541,2017,29,20.0,18,2,3,6,3,7,9
20170100252711,2017,32,30.0,7,1,3,3,3,1,1
20170100253291,2017,46,20.0,16,2,3,6,3,1,1
20170100253402,2017,25,30.0,8,2,2,6,3,1,1
20170100253781,2017,31,30.0,8,1,3,6,9,1,1
20170100254091,2017,29,30.0,12,2,3,6,9,1,1
20170100254271,2017,21,30.0,11,2,3,6,3,1,1
20170100254911,2017,30,30.0,19,2,3,6,6,4,1
20170100254951,2017,57,30.0,15,1,3,6,3,1,1
20170100254971,2017,46,30.0,17,1,3,6,3,1,1
20170100255011,2017,37,30.0,16,2,3,6,7,1,1
20170100255031,2017,23,30.0,13,1,3,1,3,1,1
20170100255091,2017,29,30.0,17,1,2,6,2,1,1
20170100255201,2017,42,30.0,18,1,3,6,3,4,1
20170100255221,2017,52,30.0,20,1,3,6,3,4,1
20170100255241,2017,20,20.0,18,1,3,3,3,1,1
20170100255361,2017,34,30.0,22,1,3,6,0,4,1
20170100255371,2017,39,30.0,19,1,3,6,5,5,1
20170100255891,2017,25,30.0,13,2,3,3,0,1,1
20170100256051,2017,30,20.0,8,1,3,6,7,1,1
20170100256121,2017,57,30.0,18,1,3,6,0,4,1
20170100256791,2017,39,30.0,10,1,2,6,3,1,1
20170100256981,2017,32,30.0,8,2,2,2,1,4,1
20170100257051,2017,33,20.0,20,1,2,2,6,4,1
20170100257081,2017,51,30.0,17,1,3,6,3,6,1
20170100257121,2017,35,20.0,9,1,3,3,0,1,1
20170100257481,2017,23,30.0,17,2,3,6,3,1,1
20170100257971,2017,32,30.0,9,1,3,9,2,1,9
20170100258051,2017,53,30.0,18,1,3,6,6,4,1
20170100258231,2017,34,30.0,21,1,3,6,6,4,1
20170100258301,2017,29,30.0,22,1,3,6,5,4,1
20170100258471,2017,37,20.0,8,1,3,6,6,1,1
20170100258941,2017,39,70.0,13,2,3,9,0,1,9
20170100258991,2017,49,30.0,9,1,3,6,3,1,1
20170100259081,2017,32,30.0,13,1,3,6,0,1,2
20170100259261,2017,31,30.0,19,1,3,6,9,4,1
20170100259501,2017,25,30.0,7,1,3,6,3,1,1
20170100259811,2017,31,30.0,17,1,3,6,6,1,1
20170100259891,2017,18,30.0,19,1,3,3,99,4,1
20170100260031,2017,29,20.0,18,1,3,6,1,4,1
20170100260431,2017,27,30.0,7,2,3,3,3,1,1
20170100260701,2017,28,20.0,18,2,3,6,3,1,1
20170100260901,2017,15,30.0,20,1,2,6,6,4,2
20170100260921,2017,33,30.0,22,1,2,6,3,4,1
20170100260951,2017,29,30.0,1,1,3,6,0,4,1
20170100260961,2017,21,20.0,23,1,3,3,3,4,1
20170100261211,2017,43,30.0,20,1,3,6,6,4,1
20170100261691,2017,28,30.0,18,2,3,6,3,7,9
20170100262951,2017,39,30.0,8,1,2,6,0,1,2
20170100263121,2017,17,30.0,20,1,3,6,3,4,1
20170100263151,2017,31,30.0,9,2,2,6,3,1,1
20170100263191,2017,30,30.0,10,1,3,6,3,1,1
20170100263331,2017,31,20.0,15,1,2,6,3,1,1
20170100263341,2017,15,20.0,18,2,3,3,3,1,1
20170100263391,2017,18,30.0,17,1,2,6,0,1,1
20170100263401,2017,48,30.0,19,1,2,6,0,4,1
20170100263431,2017,35,30.0,19,1,3,3,9,4,1
20170100263501,2017,37,30.0,21,1,2,6,8,4,1
20170100263511,2017,22,20.0,23,1,3,2,3,4,1
20170100264021,2017,25,30.0,8,1,3,6,3,1,1
20170100264381,2017,33,30.0,17,1,3,6,9,1,1
20170100264401,2017,35,20.0,16,2,2,6,6,1,1
20170100265441,2017,57,20.0,8,2,3,6,3,1,2
20170100265701,2017,78,30.0,7,1,3,6,6,1,2
20170100265851,2017,32,30.0,11,1,3,6,3,1,2
20170100265861,2017,39,30.0,6,2,3,6,3,1,1
20170100265971,2017,36,20.0,17,1,3,6,3,1,1
20170100266041,2017,32,30.0,19,1,3,6,3,4,1
20170100266451,2017,23,30.0,11,1,3,6,3,1,1
20170100266521,2017,34,30.0,16,2,3,6,3,1,1
20170100266671,2017,37,30.0,17,2,3,6,3,1,1
20170100266731,2017,39,30.0,8,1,3,2,0,1,1
20170100266801,2017,31,20.0,16,2,3,6,0,1,2
20170100266941,2017,41,20.0,17,2,3,6,9,1,2
20170100266961,2017,18,30.0,19,2,3,6,3,4,1
